"order_date","order_time","order_number","order_line_number","customer_name","product_name","store","promotion","order_quantity","unit_price","unit_cost","unit_discount","sales_amount"
2021-10-02,19:42:35,SO20211002/S6-48,3,Yến Trần Thị Ngọc,"Kẹp gắp, khui hộp",KPIM Mart UDIC Riverside 1,Không giảm giá,2,80000.0,47278.0,0.0,160000.00
2021-10-02,19:55:06,SO20211002/S6-50,3,Linh Lã Diệu,Cafe đen hòa tan,KPIM Mart UDIC Riverside 1,Không giảm giá,3,202000.0,101000.0,0.0,606000.00
2021-10-02,20:44:42,SO20211002/S6-55,1,Anh Vương Mỹ,Trà hòa tan,KPIM Mart UDIC Riverside 1,Không giảm giá,2,72000.0,36000.0,0.0,144000.00
2021-10-02,20:44:42,SO20211002/S6-55,3,Anh Vương Mỹ,Bia,KPIM Mart UDIC Riverside 1,Không giảm giá,2,280000.0,140000.0,0.0,560000.00
2021-10-02,06:33:51,SO20211002/S12-1,1,Sơn Bùi Ngọc,Bia,KPIM Mart Thạch Bàn,Không giảm giá,1,280000.0,140000.0,0.0,280000.00
2021-10-02,17:31:20,SO20211002/S12-25,1,Linh Nguyễn Thị Hà,Vỉ hấp,KPIM Mart Thạch Bàn,Không giảm giá,4,80000.0,47278.0,0.0,320000.00
2021-10-02,17:31:20,SO20211002/S12-25,3,Linh Nguyễn Thị Hà,Bia,KPIM Mart Thạch Bàn,Giảm giá mua trên 35 sản phẩm,52,280000.0,140000.0,42000.0,12376000.00
2021-10-02,17:31:20,SO20211002/S12-25,5,Linh Nguyễn Thị Hà,Trà hòa tan,KPIM Mart Thạch Bàn,Không giảm giá,3,72000.0,36000.0,0.0,216000.00
2021-10-01,18:32:08,SO20211001/S22-29,2,Hằng Nguyễn Diệu,"Xay tiêu, tỏi",KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,7,85000.0,50232.0,0.0,595000.00
2021-10-01,18:45:55,SO20211001/S22-30,2,Anh Vũ Mai,"Xay tiêu, tỏi",KPIM Mart Nguyễn Khánh Toàn,Giảm giá mua trên 25 sản phẩm,34,85000.0,50232.0,8500.0,2601000.00
2021-10-01,19:09:02,SO20211001/S22-31,3,Trang Vương Quỳnh,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,1,158000.0,98213.0,0.0,158000.00
2021-10-01,17:56:55,SO20211001/S25-25,1,Sơn Lê Mậu Cao,Nồi cơm nắp rời,KPIM Mart Trần Duy Hưng,Giảm giá mua trên 15 sản phẩm,24,250000.0,125000.0,12500.0,5700000.00
2021-10-01,06:49:04,SO20211001/S28-3,2,Tuấn Trần Gia,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Hàng Buồm,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-01,15:54:50,SO20211001/S28-15,1,Minh Nguyễn Lê Tuấn,Sữa bột,KPIM Mart Hàng Buồm,Không giảm giá,1,369000.0,229370.0,0.0,369000.00
2021-10-01,15:54:50,SO20211001/S28-15,2,Minh Nguyễn Lê Tuấn,Ly giữ nhiệt,KPIM Mart Hàng Buồm,Không giảm giá,4,220000.0,110000.0,0.0,880000.00
2021-10-01,17:39:16,SO20211001/S28-21,3,Anh Vương Ngọc Minh,Mì Lẩu,KPIM Mart Hàng Buồm,Không giảm giá,2,5600.0,2800.0,0.0,11200.00
2021-10-01,18:04:43,SO20211001/S28-24,1,Hải Nguyễn Duy,"Xay tiêu, tỏi",KPIM Mart Hàng Buồm,Giảm giá mua trên 25 sản phẩm,40,85000.0,50232.0,8500.0,3060000.00
2021-10-02,11:13:40,SO20211002/S1-23,1,Phú Nguyễn Thành,Đậu Hũ,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,45000.0,22500.0,0.0,45000.00
2021-10-02,11:13:40,SO20211002/S1-23,4,Phú Nguyễn Thành,"Xay tiêu, tỏi",KPIM Mart Dốc Chợ Thành Công,Không giảm giá,6,85000.0,50232.0,0.0,510000.00
2021-10-01,10:23:23,SO20211001/S14-8,1,Trang Đỗ Thị Thùy,Mì Lẩu,KPIM Mart Hồ Đắc Di,Không giảm giá,10,5600.0,2800.0,0.0,56000.00
2021-10-01,11:14:02,SO20211001/S14-10,1,Vy Nguyễn Phương,Máy xay sinh tố,KPIM Mart Hồ Đắc Di,Không giảm giá,4,360000.0,223776.0,0.0,1440000.00
2021-10-01,11:14:02,SO20211001/S14-10,3,Vy Nguyễn Phương,Tương cà Ketchup,KPIM Mart Hồ Đắc Di,Không giảm giá,2,20500.0,15785.0,0.0,41000.00
2021-10-01,19:08:53,SO20211001/S14-27,1,Anh Diệp Kỳ,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Hồ Đắc Di,Không giảm giá,2,158000.0,98213.0,0.0,316000.00
2021-10-01,08:37:53,SO20211001/S17-5,1,Huy Nguyễn Gia,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Golden Land,Giảm giá mua trên 25 sản phẩm,37,158000.0,98213.0,15800.0,5261400.00
2021-10-01,08:37:53,SO20211001/S17-5,4,Huy Nguyễn Gia,"Xay tiêu, tỏi",KPIM Mart Golden Land,Giảm giá mua trên 5 sản phẩm,13,85000.0,50232.0,1700.0,1082900.00
2021-10-01,19:36:11,SO20211001/S17-30,1,Ly Nguyễn Mai Hương,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Golden Land,Không giảm giá,3,158000.0,98213.0,0.0,474000.00
2021-10-01,17:22:43,SO20211001/S20-20,2,Ly Đỗ Nguyễn Khánh,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,5,158000.0,98213.0,0.0,790000.00
2021-10-01,18:08:35,SO20211001/S20-26,2,Anh Nguyễn Châu,Phở khác,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 35 sản phẩm,60,46000.0,23000.0,6900.0,2346000.00
2021-10-01,21:11:21,SO20211001/S20-39,1,Anh Nguyễn Quốc,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 35 sản phẩm,47,158000.0,98213.0,23700.0,6312100.00
2021-10-01,07:02:32,SO20211001/S27-4,1,Nam Phạm Hải,Máy xay sinh tố,KPIM Mart Phúc Tân,Không giảm giá,3,360000.0,223776.0,0.0,1080000.00
2021-10-01,09:21:37,SO20211001/S27-9,2,Vy Trần Khánh,"Xay tiêu, tỏi",KPIM Mart Phúc Tân,Giảm giá mua trên 15 sản phẩm,15,85000.0,50232.0,4250.0,1211250.00
2021-10-19,15:41:46,SO20211019/S13-21,1,Kiệt Chung Thế,Rau Sắc Màu Hỗn Hợp,KPIM Mart Đức Giang,Không giảm giá,2,39000.0,19500.0,0.0,78000.00
2021-10-19,18:14:37,SO20211019/S13-25,1,Ngọc Nguyễn Minh,Cháo ăn liền,KPIM Mart Đức Giang,Không giảm giá,2,11800.0,5900.0,0.0,23600.00
2021-10-19,19:06:49,SO20211019/S13-27,1,Ngân Trần Thị Kim,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Đức Giang,Không giảm giá,2,158000.0,98213.0,0.0,316000.00
2021-10-19,19:09:24,SO20211019/S19-18,4,Bảo Nguyễn Phú Gia,Ngũ vị hương,KPIM Mart Royal City,Không giảm giá,2,13300.0,4974.0,0.0,26600.00
2021-10-19,09:02:11,SO20211019/S29-2,1,Linh Nguyễn Việt,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Hàng Trống,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-20,19:55:49,SO20211020/S6-32,4,Quỳnh Bùi Thị Như,"Xay tiêu, tỏi",KPIM Mart UDIC Riverside 1,Không giảm giá,5,85000.0,50232.0,0.0,425000.00
2021-10-20,07:48:57,SO20211020/S13-2,4,Dũng Lê Hữu,Tương cà Ketchup,KPIM Mart Đức Giang,Không giảm giá,1,20500.0,15785.0,0.0,20500.00
2021-10-20,10:09:02,SO20211020/S13-7,2,Anh Nguyễn Đặng Phương,"Xay tiêu, tỏi",KPIM Mart Đức Giang,Không giảm giá,3,85000.0,50232.0,0.0,255000.00
2021-10-19,20:52:06,SO20211019/S29-20,1,Anh Lưu Kim,Miến lẩu thái,KPIM Mart Hàng Trống,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-20,17:32:12,SO20211020/S3-1,3,Anh Nguyễn Thị Lan,Miến khác,KPIM Mart CT1A Hateco Apolo,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,19:22:57,SO20211001/S20-32,1,Linh Trần Phương,Vỉ nướng,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,1,155000.0,96348.0,0.0,155000.00
2021-10-01,19:58:31,SO20211001/S20-37,2,Ly Lê Thị Cẩm,Cháo ly,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,4,12500.0,6250.0,0.0,50000.00
2021-10-01,20:43:10,SO20211001/S20-38,2,Đan Hà Linh,Cháo ly,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 25 sản phẩm,39,12500.0,6250.0,1250.0,438750.00
2021-10-01,21:12:12,SO20211001/S20-40,2,Ly Nguyễn Khánh,Dao thái,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,3,80000.0,47278.0,0.0,240000.00
2021-10-01,21:12:12,SO20211001/S20-40,5,Ly Nguyễn Khánh,Cháo ly,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-01,07:02:32,SO20211001/S27-4,2,Nam Phạm Hải,Cá trích hộp,KPIM Mart Phúc Tân,Không giảm giá,2,12000.0,6000.0,0.0,24000.00
2021-10-01,09:21:37,SO20211001/S27-9,1,Vy Trần Khánh,Miến lẩu thái,KPIM Mart Phúc Tân,Giảm giá mua trên 25 sản phẩm,38,250000.0,125000.0,25000.0,8550000.00
2021-10-02,06:53:35,SO20211002/S6-2,1,Uyên Nguyễn Phương,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-02,13:57:54,SO20211002/S6-22,2,Minh Hoàng Anh,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,5,363000.0,225641.0,0.0,1815000.00
2021-10-01,17:22:43,SO20211001/S20-20,1,Ly Đỗ Nguyễn Khánh,Hủ tiếu bò kho,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,3,206000.0,103000.0,0.0,618000.00
2021-10-01,17:22:43,SO20211001/S20-20,3,Ly Đỗ Nguyễn Khánh,Cafe đen lon,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,4,360000.0,196390.0,0.0,1440000.00
2021-10-01,21:11:21,SO20211001/S20-39,2,Anh Nguyễn Quốc,Bún mắm,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,2,215000.0,107500.0,0.0,430000.00
2021-10-01,21:12:12,SO20211001/S20-40,1,Ly Nguyễn Khánh,Cafe đen lon,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,2,360000.0,196390.0,0.0,720000.00
2021-10-01,21:12:12,SO20211001/S20-40,3,Ly Nguyễn Khánh,"Cháo Yến Mạch, Mật Ong, Vani Và Hạt Chia",KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-01,21:12:12,SO20211001/S20-40,4,Ly Nguyễn Khánh,Sữa tươi,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 15 sản phẩm,18,320000.0,193723.0,16000.0,5472000.00
2021-10-01,07:02:32,SO20211001/S27-4,3,Nam Phạm Hải,Khăn giấy bỏ túi,KPIM Mart Phúc Tân,Không giảm giá,1,12500.0,6250.0,0.0,12500.00
2021-10-01,10:47:50,SO20211001/S27-12,1,Sơn Nguyễn Tài,Khăn giấy hộp,KPIM Mart Phúc Tân,Không giảm giá,2,11500.0,5750.0,0.0,23000.00
2021-10-01,10:47:50,SO20211001/S27-12,2,Sơn Nguyễn Tài,Cafe đen lon,KPIM Mart Phúc Tân,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-01,14:46:17,SO20211001/S27-17,1,Ngọc Vũ Minh,Cafe đen lon,KPIM Mart Phúc Tân,Không giảm giá,3,360000.0,196390.0,0.0,1080000.00
2021-10-01,18:23:30,SO20211001/S27-26,1,An Nguyễn Trường,Khăn giấy bỏ túi,KPIM Mart Phúc Tân,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-18,18:37:13,SO20211018/S26-18,1,Huy Huỳnh Vĩnh,Bếp gas âm,KPIM Mart Bạch Đằng,Không giảm giá,1,3190000.0,1935692.0,0.0,3190000.00
2021-10-18,13:16:52,SO20211018/S29-8,1,Chi Phan Huyền,Cafe đen lon,KPIM Mart Hàng Trống,Không giảm giá,2,360000.0,196390.0,0.0,720000.00
2021-10-19,17:05:11,SO20211019/S3-3,1,Anh Nguyễn Mai,Hạt Hỗn Hợp Ngũ Cốc Walkabout Mix,KPIM Mart CT1A Hateco Apolo,Không giảm giá,1,119000.0,73970.0,0.0,119000.00
2021-10-19,17:05:11,SO20211019/S3-3,2,Anh Nguyễn Mai,Thịt Càng Cua Biển Đông Lạnh,KPIM Mart CT1A Hateco Apolo,Không giảm giá,4,550000.0,341880.0,0.0,2200000.00
2021-10-19,06:21:35,SO20211019/S13-2,1,Linh Nguyễn Thị Mai,Bếp gas âm,KPIM Mart Đức Giang,Không giảm giá,4,3190000.0,1935692.0,0.0,12760000.00
2021-10-19,06:21:35,SO20211019/S13-2,3,Linh Nguyễn Thị Mai,Giò Tai Ngon,KPIM Mart Đức Giang,Không giảm giá,1,225000.0,112500.0,0.0,225000.00
2021-10-19,11:24:15,SO20211019/S13-19,2,Ly Hoàng Khánh,Bún mắm,KPIM Mart Đức Giang,Giảm giá mua trên 25 sản phẩm,25,215000.0,107500.0,21500.0,4837500.00
2021-10-19,15:41:46,SO20211019/S13-21,3,Kiệt Chung Thế,Lò vi sóng,KPIM Mart Đức Giang,Không giảm giá,2,1350000.0,759240.0,0.0,2700000.00
2021-10-19,18:14:37,SO20211019/S13-25,2,Ngọc Nguyễn Minh,Lò vi sóng,KPIM Mart Đức Giang,Giảm giá mua trên 35 sản phẩm,59,1350000.0,759240.0,202500.0,67702500.00
2021-10-19,08:04:23,SO20211019/S16-2,2,Vinh Lê Thị Yên,Bún mắm,KPIM Mart Ô Chợ Dừa,Giảm giá mua trên 25 sản phẩm,34,215000.0,107500.0,21500.0,6579000.00
2021-10-19,08:31:29,SO20211019/S16-3,1,Ngọc Lê Nguyễn Minh,Nước chấm,KPIM Mart Ô Chợ Dừa,Giảm giá mua trên 15 sản phẩm,22,160000.0,96861.0,8000.0,3344000.00
2021-10-19,19:15:29,SO20211019/S16-22,2,Đức Bùi Anh,Giò Bò Ngon,KPIM Mart Ô Chợ Dừa,Không giảm giá,4,295000.0,178588.0,0.0,1180000.00
2021-10-02,11:05:21,SO20211002/S1-21,1,Hân Phùng Bảo,Bún mắm,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,215000.0,107500.0,0.0,860000.00
2021-10-02,11:13:40,SO20211002/S1-23,3,Phú Nguyễn Thành,Khăn giấy bỏ túi,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,12500.0,6250.0,0.0,50000.00
2021-10-02,11:16:41,SO20211002/S1-24,2,Châu Lưu Minh,Khăn giấy hộp,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,11500.0,5750.0,0.0,34500.00
2021-10-02,16:08:14,SO20211002/S1-37,5,Nhi Vi Thị Lâm,Cá nục hộp,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 35 sản phẩm,44,21000.0,16170.0,3150.0,785400.00
2021-10-02,16:08:49,SO20211002/S1-38,2,Hương Phạm Bình Nguyên,Lò vi sóng,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,1350000.0,759240.0,0.0,1350000.00
2021-10-02,17:42:04,SO20211002/S1-55,1,Dương Lê Bảo,Túi đựng rác size lớn,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,10,82000.0,48460.0,0.0,820000.00
2021-10-02,17:42:04,SO20211002/S1-55,2,Dương Lê Bảo,Bánh canh,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 35 sản phẩm,48,121000.0,75214.0,18150.0,4936800.00
2021-10-02,17:42:04,SO20211002/S1-55,3,Dương Lê Bảo,Lò vi sóng,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,35,1350000.0,759240.0,135000.0,42525000.00
2021-10-02,18:43:53,SO20211002/S1-64,1,Linh Nguyễn Diệu,"Cháo Yến Mạch, Mật Ong, Vani Và Hạt Chia",KPIM Mart Dốc Chợ Thành Công,Không giảm giá,5,158000.0,98213.0,0.0,790000.00
2021-10-02,19:30:44,SO20211002/S1-69,1,Thảo Phạm Phương,Bún mắm,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,215000.0,107500.0,0.0,215000.00
2021-10-02,19:30:44,SO20211002/S1-69,3,Thảo Phạm Phương,Khăn giấy bỏ túi,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,31,12500.0,6250.0,1250.0,348750.00
2021-10-02,20:15:48,SO20211002/S1-72,1,Trí Cam Đức,Thịt Càng Cua Biển Đông Lạnh,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,5,550000.0,341880.0,0.0,2750000.00
2021-10-02,20:56:18,SO20211002/S1-75,2,Thắng Bùi Đức,Khăn giấy bỏ túi,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,12500.0,6250.0,0.0,37500.00
2021-10-02,09:10:55,SO20211002/S7-6,1,Linh Cù Ngọc,Khăn giấy bỏ túi,KPIM Mart Phố Huế,Không giảm giá,3,12500.0,6250.0,0.0,37500.00
2021-10-02,09:10:55,SO20211002/S7-6,2,Linh Cù Ngọc,Cafe đen lon,KPIM Mart Phố Huế,Không giảm giá,6,360000.0,196390.0,0.0,2160000.00
2021-10-02,11:43:10,SO20211002/S7-10,1,Huyền Nguyễn Thị Khánh,Giò Bò Ngon,KPIM Mart Phố Huế,Không giảm giá,1,295000.0,178588.0,0.0,295000.00
2021-10-02,13:37:43,SO20211002/S7-18,2,Châu Tạ Thị Minh,Cafe đen lon,KPIM Mart Phố Huế,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-02,17:20:14,SO20211002/S7-28,1,Thiệp Đặng Đình,Giò Xào Ngon,KPIM Mart Phố Huế,Giảm giá mua trên 5 sản phẩm,14,215000.0,136826.0,4300.0,2949800.00
2021-10-02,18:19:37,SO20211002/S7-37,1,Uyên Lưu Mỹ,Khăn giấy hộp,KPIM Mart Phố Huế,Không giảm giá,6,11500.0,5750.0,0.0,69000.00
2021-10-02,13:57:54,SO20211002/S6-22,1,Minh Hoàng Anh,Cafe đen lon,KPIM Mart UDIC Riverside 1,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-02,17:31:59,SO20211002/S6-34,3,Vy Triệu Thị Tường,Bún mắm,KPIM Mart UDIC Riverside 1,Không giảm giá,4,215000.0,107500.0,0.0,860000.00
2021-10-02,18:26:50,SO20211002/S6-38,1,Trung Bùi Minh,Khăn giấy hộp,KPIM Mart UDIC Riverside 1,Không giảm giá,1,11500.0,5750.0,0.0,11500.00
2021-10-02,18:26:50,SO20211002/S6-38,3,Trung Bùi Minh,"Cháo Yến Mạch, Mật Ong, Vani Và Hạt Chia",KPIM Mart UDIC Riverside 1,Không giảm giá,2,158000.0,98213.0,0.0,316000.00
2021-10-02,18:28:52,SO20211002/S6-39,1,Luyến Trần Thị Ngọc,Mắm ruốc,KPIM Mart UDIC Riverside 1,Không giảm giá,2,81000.0,47869.0,0.0,162000.00
2021-10-02,19:42:35,SO20211002/S6-48,1,Yến Trần Thị Ngọc,Bánh canh,KPIM Mart UDIC Riverside 1,Không giảm giá,5,121000.0,75214.0,0.0,605000.00
2021-10-02,20:04:51,SO20211002/S6-51,1,Trang Hồ Huyền,Bếp gas đôi,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 35 sản phẩm,48,470000.0,292152.0,70500.0,19176000.00
2021-10-02,20:04:51,SO20211002/S6-51,2,Trang Hồ Huyền,Cafe đen lon,KPIM Mart UDIC Riverside 1,Không giảm giá,2,360000.0,196390.0,0.0,720000.00
2021-10-02,06:33:51,SO20211002/S12-1,2,Sơn Bùi Ngọc,Lò vi sóng,KPIM Mart Thạch Bàn,Không giảm giá,3,1350000.0,759240.0,0.0,4050000.00
2021-10-02,17:31:20,SO20211002/S12-25,2,Linh Nguyễn Thị Hà,Khăn giấy bỏ túi,KPIM Mart Thạch Bàn,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-02,17:31:20,SO20211002/S12-25,4,Linh Nguyễn Thị Hà,Cafe đen lon,KPIM Mart Thạch Bàn,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-02,17:56:09,SO20211002/S12-33,2,Phương Lê Khánh,Khăn giấy bỏ túi,KPIM Mart Thạch Bàn,Giảm giá mua trên 35 sản phẩm,45,12500.0,6250.0,1875.0,478125.00
2021-10-02,17:13:34,SO20211002/S6-31,1,Đức Ngô Mạnh,Miến lẩu thái,KPIM Mart UDIC Riverside 1,Không giảm giá,5,250000.0,125000.0,0.0,1250000.00
2021-10-02,17:31:59,SO20211002/S6-34,1,Vy Triệu Thị Tường,Miến khác,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 15 sản phẩm,17,363000.0,225641.0,18150.0,5862450.00
2021-10-02,19:29:00,SO20211002/S6-47,1,Triết Đặng Văn,Dao thái,KPIM Mart UDIC Riverside 1,Không giảm giá,2,80000.0,47278.0,0.0,160000.00
2021-10-02,20:44:42,SO20211002/S6-55,2,Anh Vương Mỹ,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,2,363000.0,225641.0,0.0,726000.00
2021-10-02,07:53:10,SO20211002/S7-4,1,Trang Nguyễn Huyền,Miến lẩu thái,KPIM Mart Phố Huế,Không giảm giá,4,250000.0,125000.0,0.0,1000000.00
2021-10-02,11:43:10,SO20211002/S7-10,2,Huyền Nguyễn Thị Khánh,Dao thái,KPIM Mart Phố Huế,Giảm giá mua trên 25 sản phẩm,29,80000.0,47278.0,8000.0,2088000.00
2021-10-02,13:37:43,SO20211002/S7-18,3,Châu Tạ Thị Minh,Tiêu xay,KPIM Mart Phố Huế,Không giảm giá,2,13800.0,5161.0,0.0,27600.00
2021-10-02,19:36:04,SO20211002/S7-44,1,Anh Phạm Thị Thùy,Miến khác,KPIM Mart Phố Huế,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-19,21:15:07,SO20211019/S19-22,1,Ngọc Đinh Bảo,Khăn giấy bỏ túi,KPIM Mart Royal City,Giảm giá mua trên 35 sản phẩm,49,12500.0,6250.0,1875.0,520625.00
2021-10-19,16:26:17,SO20211019/S26-8,1,Dương Nguyễn Ngọc Thùy,Bếp gas âm,KPIM Mart Bạch Đằng,Không giảm giá,3,3190000.0,1935692.0,0.0,9570000.00
2021-10-19,17:12:43,SO20211019/S26-10,1,Hiền Trần Ngọc,Hạt Hỗn Hợp Ngũ Cốc Walkabout Mix,KPIM Mart Bạch Đằng,Giảm giá mua trên 25 sản phẩm,28,119000.0,73970.0,11900.0,2998800.00
2021-10-19,17:12:43,SO20211019/S26-10,2,Hiền Trần Ngọc,Bún mắm,KPIM Mart Bạch Đằng,Giảm giá mua trên 25 sản phẩm,26,215000.0,107500.0,21500.0,5031000.00
2021-10-19,11:52:08,SO20211019/S29-4,2,Hiển Vũ Minh,Trà khô,KPIM Mart Hàng Trống,Giảm giá mua trên 5 sản phẩm,14,44000.0,22000.0,880.0,603680.00
2021-10-19,15:43:29,SO20211019/S29-7,2,Xuân Nguyễn Thị Lan,Khăn giấy hộp,KPIM Mart Hàng Trống,Không giảm giá,2,11500.0,5750.0,0.0,23000.00
2021-10-20,17:32:12,SO20211020/S3-1,2,Anh Nguyễn Thị Lan,"Cháo Yến Mạch, Mật Ong, Vani Và Hạt Chia",KPIM Mart CT1A Hateco Apolo,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-20,16:04:34,SO20211020/S6-13,4,Huy Lê Đoàn Gia,Cafe đen lon,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 25 sản phẩm,26,360000.0,196390.0,36000.0,8424000.00
2021-10-20,17:08:18,SO20211020/S6-16,1,Yến Lê Thị Hải,Khăn giấy hộp,KPIM Mart UDIC Riverside 1,Không giảm giá,4,11500.0,5750.0,0.0,46000.00
2021-10-20,19:55:49,SO20211020/S6-32,1,Quỳnh Bùi Thị Như,Nước trái cây,KPIM Mart UDIC Riverside 1,Không giảm giá,3,250000.0,125000.0,0.0,750000.00
2021-10-02,06:24:56,SO20211002/S14-1,1,Long Nguyễn Nhật,Miến khác,KPIM Mart Hồ Đắc Di,Không giảm giá,9,363000.0,225641.0,0.0,3267000.00
2021-10-02,06:24:56,SO20211002/S14-1,3,Long Nguyễn Nhật,Giò Lụa Ngon,KPIM Mart Hồ Đắc Di,Không giảm giá,5,225000.0,112500.0,0.0,1125000.00
2021-10-02,06:24:56,SO20211002/S14-1,4,Long Nguyễn Nhật,Xúc xích heo,KPIM Mart Hồ Đắc Di,Giảm giá mua trên 25 sản phẩm,32,21000.0,16170.0,2100.0,604800.00
2021-10-02,11:37:28,SO20211002/S14-11,1,Minh Nguyễn Quang,Máy ép chậm,KPIM Mart Hồ Đắc Di,Không giảm giá,1,1390000.0,781736.0,0.0,1390000.00
2021-10-02,11:37:28,SO20211002/S14-11,2,Minh Nguyễn Quang,Miến lẩu thái,KPIM Mart Hồ Đắc Di,Không giảm giá,5,250000.0,125000.0,0.0,1250000.00
2021-10-02,13:58:23,SO20211002/S14-16,1,Dương Lại Hoàng,Cháo ly,KPIM Mart Hồ Đắc Di,Không giảm giá,1,12500.0,6250.0,0.0,12500.00
2021-10-02,13:58:23,SO20211002/S14-16,2,Dương Lại Hoàng,Tiêu xay,KPIM Mart Hồ Đắc Di,Không giảm giá,7,13800.0,5161.0,0.0,96600.00
2021-10-02,13:58:23,SO20211002/S14-16,4,Dương Lại Hoàng,Dao thái,KPIM Mart Hồ Đắc Di,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-02,16:30:09,SO20211002/S14-21,1,Thúy Lê Thị Diễm,Miến khác,KPIM Mart Hồ Đắc Di,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-02,17:19:41,SO20211002/S14-24,1,Nga Nguyễn Thị,Miến khác,KPIM Mart Hồ Đắc Di,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-02,17:19:41,SO20211002/S14-24,2,Nga Nguyễn Thị,Miến lẩu thái,KPIM Mart Hồ Đắc Di,Không giảm giá,5,250000.0,125000.0,0.0,1250000.00
2021-10-02,19:20:47,SO20211002/S14-32,3,Ngọc Hoàng Đặng Bảo,Dao thái,KPIM Mart Hồ Đắc Di,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-02,07:40:33,SO20211002/S12-5,2,Vy Ngô Hà,Miến lẩu thái,KPIM Mart Thạch Bàn,Không giảm giá,5,250000.0,125000.0,0.0,1250000.00
2021-10-02,13:59:36,SO20211002/S12-15,1,Vân Bùi Khánh,Miến khác,KPIM Mart Thạch Bàn,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-20,19:55:49,SO20211020/S6-32,2,Quỳnh Bùi Thị Như,Muối hồng Himalaya,KPIM Mart UDIC Riverside 1,Không giảm giá,4,17500.0,8750.0,0.0,70000.00
